congress,number,introduced_date,type
116,3853.0,2020-06-01,S
116,3095.0,2019-12-18,S
116,997.0,2019-04-03,S
116,4533.0,2020-09-08,S
116,2498.0,2019-09-18,S
116,2075.0,2019-07-10,S
116,4752.0,2020-09-29,S
116,1503.0,2019-05-16,S
116,48.0,2020-09-30,SCONRES
116,2446.0,2019-09-09,S
116,1576.0,2019-05-21,S
116,670.0,2020-08-06,SRES
116,4464.0,2020-08-06,S
116,3160.0,2020-01-08,S
116,3212.0,2020-01-16,S
116,3856.0,2020-06-01,S
116,2143.0,2019-07-17,S
116,1010.0,2019-04-03,S
116,3215.0,2020-01-16,S
116,2155.0,2019-07-17,S
116,4097.0,2020-06-29,S
116,3849.0,2020-06-01,S
116,3850.0,2020-06-01,S
116,4013.0,2020-06-18,S
116,3855.0,2020-06-01,S
116,3858.0,2020-06-01,S
116,3358.0,2020-02-27,S
115,3357.0,2018-08-21,S
116,3255.0,2020-02-05,S
116,338.0,2019-02-05,S
116,3510.0,2020-03-17,S
116,1336.0,2019-05-07,S
116,3163.0,2020-01-08,S
115,2996.0,2018-06-05,S
116,1028.0,2019-04-04,S
116,1005.0,2019-04-03,S
116,1312.0,2019-05-02,S
115,2801.0,2018-05-08,S
116,3254.0,2020-02-05,S
115,3775.0,2018-12-18,S
116,1605.0,2019-05-22,S
115,3194.0,2018-07-11,S
115,2499.0,2018-03-06,S
116,1118.0,2019-04-10,S
116,15.0,2019-05-01,SCONRES
116,1878.0,2019-06-18,S
116,467.0,2019-02-13,S
115,3241.0,2018-07-19,S
115,3500.0,2018-09-25,S
116,415.0,2019-11-07,SRES
116,272.0,2019-01-30,S
116,693.0,2019-03-07,S
116,2060.0,2019-07-09,S
116,2506.0,2019-09-18,S
116,1940.0,2019-06-20,S
116,162.0,2019-04-11,SRES
116,534.0,2019-02-14,S
115,2321.0,2018-01-18,S
115,3262.0,2018-07-25,S
115,3729.0,2018-12-06,S
115,3130.0,2018-06-25,S
115,3503.0,2018-09-26,S
115,1796.0,2017-09-12,S
115,2212.0,2017-12-07,S
115,3099.0,2018-06-20,S
115,2608.0,2018-03-22,S
115,3032.0,2018-06-07,S
115,3348.0,2018-08-15,S
115,2138.0,2017-11-16,S
115,3481.0,2018-09-24,S
116,1498.0,2019-05-15,S
115,2582.0,2018-03-21,S
115,2301.0,2018-01-11,S
115,2661.0,2018-04-12,S
115,3460.0,2018-09-18,S
115,2697.0,2018-04-18,S
115,1838.0,2017-09-19,S
115,2883.0,2018-05-17,S
115,2544.0,2018-03-14,S
116,1194.0,2019-04-11,S
115,2841.0,2018-05-15,S
115,3101.0,2018-06-20,S
115,2805.0,2018-05-09,S
116,118.0,2019-03-14,SRES
115,2454.0,2018-02-27,S
115,646.0,2018-09-25,SRES
115,687.0,2018-11-14,SRES
115,1800.0,2017-09-12,S
115,1471.0,2017-06-28,S
115,1439.0,2017-06-26,S
115,1468.0,2017-06-28,S
115,2700.0,2018-04-18,S
116,448.0,2019-02-12,S
113,2432.0,2014-06-04,S
113,2292.0,2014-05-06,S
113,2117.0,2014-03-12,S
113,2060.0,2014-02-27,S
113,2053.0,2014-02-27,S
113,1993.0,2014-02-04,S
113,1898.0,2014-01-08,S
113,1837.0,2013-12-17,S
113,1282.0,2013-07-11,S
113,1186.0,2013-06-19,S
113,897.0,2013-05-08,S
113,589.0,2014-11-20,SRES
113,287.0,2013-11-05,SRES
113,115.0,2013-04-25,SRES
113,101.0,2013-04-17,SRES
115,53.0,2018-11-29,SCONRES
115,3698.0,2018-12-03,S
115,285.0,2017-10-05,SRES
115,1162.0,2017-05-17,S
115,1503.0,2017-06-29,S
115,65.0,2017-01-09,S
115,377.0,2018-01-23,SRES
115,336.0,2017-11-16,SRES
115,329.0,2017-11-09,SRES
115,309.0,2017-10-26,SRES
115,303.0,2017-10-25,SRES
115,2474.0,2018-02-28,S
115,2575.0,2018-03-20,S
115,1564.0,2017-07-13,S
115,2289.0,2018-01-10,S
115,2080.0,2017-11-06,S
115,2422.0,2018-02-13,S
115,1386.0,2017-06-20,S
115,2172.0,2017-11-29,S
115,881.0,2017-04-06,S
115,1816.0,2017-09-14,S
115,1346.0,2017-06-13,S
115,1365.0,2017-06-15,S
115,1440.0,2017-06-26,S
115,2402.0,2018-02-08,S
115,2355.0,2018-01-30,S
115,1396.0,2017-06-21,S
114,3511.0,2016-12-07,S
115,1819.0,2017-09-14,S
115,1198.0,2017-05-22,S
114,1109.0,2015-04-28,S
115,1145.0,2017-05-17,S
115,1135.0,2017-05-16,S
115,26.0,2017-10-16,SCONRES
115,15.0,2017-05-18,SCONRES
115,952.0,2017-04-26,S
115,1367.0,2017-06-15,S
115,670.0,2017-03-21,S
115,1379.0,2017-06-19,S
114,3380.0,2016-09-22,S
114,9.0,2016-12-01,S
114,3118.0,2016-06-29,S
115,912.0,2017-04-24,S
115,58.0,2017-02-10,SRES
114,3078.0,2016-06-21,S
114,2624.0,2016-03-03,S
114,3025.0,2016-06-07,S
114,2744.0,2016-04-05,S
114,2647.0,2016-03-07,S
114,2598.0,2016-02-25,S
114,2789.0,2016-04-13,S
114,2761.0,2016-04-07,S
114,2578.0,2016-02-24,S
114,1709.0,2015-07-07,S
114,1342.0,2015-05-14,S
114,2436.0,2015-12-18,S
114,2251.0,2015-11-05,S
114,793.0,2015-03-18,S
114,1772.0,2015-07-15,S
114,885.0,2015-03-26,S
114,1981.0,2015-08-05,S
114,1381.0,2015-05-19,S
114,1320.0,2015-05-13,S
114,63.0,2015-02-03,SRES
114,1248.0,2015-05-07,S
114,320.0,2015-01-29,S
118,1174.0,2023-04-18,S
118,1173.0,2023-04-18,S
118,1127.0,2023-03-30,S
118,946.0,2023-03-22,S
118,52.0,2023-02-09,SRES
118,547.0,2023-02-28,S
118,542.0,2023-02-28,S
118,25.0,2023-02-02,SRES
118,512.0,2023-02-16,S
118,408.0,2023-02-14,S
118,373.0,2023-02-09,S
118,359.0,2023-02-09,S
118,357.0,2023-02-09,S
117,4355.0,2022-06-07,S
117,4681.0,2022-07-28,S
117,2130.0,2021-06-17,S
117,2651.0,2021-08-05,S
117,4188.0,2022-05-11,S
117,685.0,2022-06-21,SRES
117,3607.0,2022-02-09,S
117,835.0,2022-11-16,SRES
117,779.0,2022-09-20,SRES
117,3838.0,2022-03-15,S
117,443.0,2021-02-25,S
117,4173.0,2022-05-10,S
117,4822.0,2022-09-12,S
117,4075.0,2022-04-07,S
117,4706.0,2022-08-02,S
117,3385.0,2021-12-14,S
117,3343.0,2021-12-08,S
117,4398.0,2022-06-14,S
117,4344.0,2022-05-26,S
117,4345.0,2022-05-26,S
117,4342.0,2022-05-26,S
117,3137.0,2021-11-02,S
117,4091.0,2022-04-27,S
116,3485.0,2020-03-12,S
117,2977.0,2021-10-07,S
117,19.0,2021-01-28,SRES
117,4072.0,2022-04-07,S
117,2901.0,2021-09-29,S
117,4010.0,2022-04-06,S
117,2085.0,2021-06-16,S
117,3859.0,2022-03-17,S
117,3828.0,2022-03-14,S
117,3827.0,2022-03-14,S
117,3802.0,2022-03-10,S
117,140.0,2021-01-28,S
117,2632.0,2021-08-05,S
117,3415.0,2021-12-16,S
117,2659.0,2021-08-05,S
117,498.0,2022-01-20,SRES
115,3150.0,2018-06-27,S
114,524.0,2015-02-12,S
113,2839.0,2014-09-17,S
113,1638.0,2013-10-31,S
117,293.0,2021-06-24,SRES
117,423.0,2021-10-19,SRES
117,2455.0,2021-07-22,S
116,1889.0,2019-06-18,S
117,939.0,2021-03-24,S
117,374.0,2021-09-21,SRES
117,1207.0,2021-04-19,S
117,1276.0,2021-04-21,S
117,2645.0,2021-08-05,S
117,1479.0,2021-04-29,S
117,725.0,2021-03-11,S
117,714.0,2021-03-11,S
117,1608.0,2021-05-13,S
117,2139.0,2021-06-21,S
117,146.0,2021-02-02,S
117,900.0,2021-03-23,S
117,1652.0,2021-05-17,S
116,2926.0,2019-11-21,S
117,1194.0,2021-04-15,S
117,1420.0,2021-04-28,S
117,147.0,2021-02-02,S
117,645.0,2021-03-09,S
116,4727.0,2020-09-24,S
117,983.0,2021-03-25,S
116,4316.0,2020-07-23,S
116,3380.0,2020-03-03,S
116,4305.0,2020-07-23,S
116,3171.0,2020-01-09,S
116,2448.0,2019-09-09,S
116,757.0,2020-10-23,SRES
116,578.0,2019-02-27,S
116,1411.0,2019-05-09,S
116,1175.0,2019-04-11,S
116,2928.0,2019-11-21,S
116,759.0,2020-10-24,SRES
116,1923.0,2019-06-20,S
115,1861.0,2017-09-26,S
116,2370.0,2019-07-31,S
116,827.0,2019-03-14,S
116,1482.0,2019-05-15,S
116,1704.0,2019-06-04,S
116,4351.0,2020-07-29,S
116,4908.0,2020-11-18,S
116,1033.0,2019-04-04,S
116,700.0,2020-09-16,SRES
114,3385.0,2016-09-22,S
116,2300.0,2019-07-25,S
116,1915.0,2019-06-20,S
116,933.0,2019-03-28,S
116,259.0,2019-01-29,S
116,1147.0,2019-04-11,S
116,829.0,2019-03-14,S
116,3640.0,2020-05-07,S
116,2632.0,2019-10-17,S
116,305.0,2019-08-01,SRES
116,232.0,2019-01-28,S
116,856.0,2019-03-25,S
116,485.0,2020-01-28,SRES
116,2055.0,2019-07-08,S
115,3341.0,2018-08-01,S
116,779.0,2019-03-13,S
116,1679.0,2019-05-23,S
116,780.0,2019-03-13,S
116,620.0,2019-02-28,S
116,1128.0,2019-04-10,S
116,63.0,2019-01-09,S
116,403.0,2019-02-07,S
116,2362.0,2019-07-31,S
116,487.0,2019-02-14,S
115,2966.0,2018-05-24,S
115,2939.0,2018-05-23,S
115,2176.0,2017-11-30,S
115,3778.0,2018-12-19,S
115,3126.0,2018-06-25,S
115,2084.0,2017-11-07,S
115,2649.0,2018-04-11,S
116,1726.0,2019-06-05,S
116,230.0,2019-06-04,SRES
116,1006.0,2019-04-03,S
116,1296.0,2019-05-02,S
115,2459.0,2018-02-27,S
115,1661.0,2017-07-27,S
115,2136.0,2017-11-16,S
113,3008.0,2014-12-11,S
113,2999.0,2014-12-11,S
113,2968.0,2014-12-02,S
113,2940.0,2014-11-19,S
113,2528.0,2014-06-25,S
113,2516.0,2014-06-24,S
113,2471.0,2014-06-12,S
113,2404.0,2014-05-22,S
113,2317.0,2014-05-12,S
113,2090.0,2014-03-06,S
113,2042.0,2014-02-26,S
113,2012.0,2014-02-11,S
113,1746.0,2013-11-20,S
113,1710.0,2013-11-14,S
113,1675.0,2013-11-07,S
113,1517.0,2013-09-18,S
113,1229.0,2013-06-26,S
113,1202.0,2013-06-20,S
113,865.0,2013-05-06,S
113,823.0,2013-04-25,S
113,780.0,2013-04-23,S
113,708.0,2013-04-11,S
113,646.0,2013-03-21,S
113,561.0,2013-03-14,S
113,321.0,2013-02-13,S
113,278.0,2013-02-11,S
113,277.0,2013-02-11,S
113,129.0,2013-01-24,S
113,574.0,2014-09-18,SRES
113,546.0,2014-09-16,SRES
113,432.0,2014-05-01,SRES
113,385.0,2014-03-13,SRES
113,383.0,2014-03-13,SRES
113,263.0,2013-09-26,SRES
113,80.0,2013-03-19,SRES
115,3790.0,2018-12-19,S
115,379.0,2017-02-15,S
115,642.0,2018-09-18,SRES
115,194.0,2017-01-23,S
115,2298.0,2018-01-11,S
115,3096.0,2018-06-20,S
115,3244.0,2018-07-19,S
115,573.0,2018-07-12,SRES
115,1732.0,2017-08-03,S
115,936.0,2017-04-25,S
115,3007.0,2018-06-06,S
115,483.0,2018-04-25,SRES
115,1184.0,2017-05-18,S
115,1755.0,2017-08-03,S
115,1454.0,2017-06-28,S
115,2368.0,2018-02-05,S
115,1639.0,2017-07-26,S
115,851.0,2017-04-05,S
115,1585.0,2017-07-19,S
115,1858.0,2017-09-26,S
114,3321.0,2016-09-14,S
115,164.0,2017-05-16,SRES
115,230.0,2017-07-24,SRES
115,1575.0,2017-07-18,S
115,719.0,2017-03-23,S
114,3370.0,2016-09-21,S
115,542.0,2017-03-07,S
115,955.0,2017-04-27,S
115,863.0,2017-04-06,S
114,2691.0,2016-03-16,S
114,3096.0,2016-06-23,S
114,2489.0,2016-02-03,S
114,3527.0,2016-12-08,S
115,13.0,2017-01-03,S
114,3522.0,2016-12-08,S
114,3121.0,2016-06-29,S
114,3022.0,2016-06-06,S
114,608.0,2016-09-29,SRES
114,2249.0,2015-11-05,S
114,45.0,2016-07-11,SCONRES
114,2467.0,2016-01-27,S
114,2904.0,2016-05-09,S
114,2025.0,2015-09-10,S
114,1523.0,2015-06-08,S
114,1601.0,2015-06-17,S
114,2922.0,2016-05-11,S
114,2573.0,2016-02-24,S
114,2546.0,2016-02-11,S
114,174.0,2015-01-13,S
114,404.0,2016-03-17,SRES
114,2393.0,2015-12-10,S
114,2357.0,2015-12-03,S
114,2347.0,2015-12-03,S
114,189.0,2015-06-01,SRES
114,1152.0,2015-04-30,S
114,2073.0,2015-09-24,S
114,269.0,2015-09-24,SRES
114,1548.0,2015-06-10,S
114,1087.0,2015-04-27,S
114,581.0,2015-02-26,S
114,229.0,2015-01-21,S
114,245.0,2015-01-22,S
114,162.0,2015-01-13,S
114,161.0,2015-01-13,S
114,111.0,2015-03-25,SRES
114,1144.0,2015-04-30,S
114,580.0,2015-02-26,S
118,155.0,2023-03-30,SRES
118,976.0,2023-03-27,S
118,969.0,2023-03-23,S
118,900.0,2023-03-21,S
118,694.0,2023-03-08,S
118,69.0,2023-02-15,SRES
118,136.0,2023-01-30,S
118,537.0,2023-02-27,S
118,295.0,2023-02-07,S
117,748.0,2022-08-06,SRES
117,5314.0,2022-12-20,S
118,239.0,2023-02-02,S
118,236.0,2023-02-02,S
117,5344.0,2022-12-21,S
117,4426.0,2022-06-16,S
117,2603.0,2021-08-04,S
117,2602.0,2021-08-04,S
117,403.0,2021-02-24,S
117,4955.0,2022-09-27,S
117,839.0,2022-11-17,SRES
117,2898.0,2021-09-29,S
117,4777.0,2022-08-04,S
117,727.0,2022-07-28,SRES
117,4783.0,2022-08-04,S
117,2280.0,2021-06-24,S
117,4514.0,2022-07-13,S
117,4797.0,2022-09-07,S
117,2435.0,2021-07-22,S
117,2240.0,2021-06-24,S
117,1189.0,2021-04-15,S
117,1614.0,2021-05-13,S
117,463.0,2021-11-30,SRES
117,524.0,2022-02-17,SRES
117,4551.0,2022-07-19,S
116,112.0,2019-01-14,S
116,291.0,2019-01-31,S
116,493.0,2019-02-14,S
116,168.0,2019-01-16,S
116,342.0,2019-02-06,S
116,569.0,2019-02-26,S
116,167.0,2019-01-16,S
117,2053.0,2021-06-15,S
117,1869.0,2021-05-27,S
116,4289.0,2020-07-22,S
117,2535.0,2021-07-29,S
117,3039.0,2021-10-21,S
117,2649.0,2021-08-05,S
117,2190.0,2021-06-23,S
116,553.0,2019-02-26,S
113,5790.0,2014-12-03,HR
113,4960.0,2014-06-25,HR
113,4885.0,2014-06-18,HR
113,2668.0,2013-07-11,HR
113,2575.0,2013-06-28,HR
113,2258.0,2013-06-05,HR
113,367.0,2013-01-23,HR
113,99.0,2013-10-28,HJRES
114,6166.0,2016-09-26,HR
114,6019.0,2016-09-13,HR
114,5942.0,2016-09-07,HR
114,5911.0,2016-07-14,HR
114,5910.0,2016-07-14,HR
114,5506.0,2016-06-16,HR
114,5170.0,2016-05-06,HR
114,4824.0,2016-03-21,HR
114,4714.0,2016-03-03,HR
114,4472.0,2016-02-04,HR
114,3917.0,2015-11-03,HR
114,3431.0,2015-07-29,HR
114,3432.0,2015-07-29,HR
114,3430.0,2015-07-29,HR
114,2967.0,2015-07-08,HR
114,2968.0,2015-07-08,HR
114,2520.0,2015-05-21,HR
114,2144.0,2015-04-30,HR
114,1665.0,2015-03-26,HR
114,1336.0,2015-03-04,HR
114,811.0,2015-02-09,HR
114,427.0,2015-01-21,HR
114,30.0,2015-01-06,HR
114,814.0,2016-07-07,HRES
114,656.0,2016-03-21,HRES
114,571.0,2015-12-17,HRES
115,3685.0,2018-11-29,S
115,3653.0,2018-11-15,S
115,3643.0,2018-11-15,S
115,3596.0,2018-10-11,S
115,3402.0,2018-08-28,S
115,3375.0,2018-08-23,S
115,3352.0,2018-08-16,S
115,3231.0,2018-07-18,S
115,3221.0,2018-07-17,S
115,3103.0,2018-06-21,S
115,3039.0,2018-06-07,S
115,3008.0,2018-06-06,S
115,2945.0,2018-05-24,S
115,2757.0,2018-04-25,S
115,2753.0,2018-04-25,S
115,2660.0,2018-04-12,S
115,2665.0,2018-04-12,S
115,2656.0,2018-04-12,S
115,2626.0,2018-03-22,S
115,2579.0,2018-03-20,S
115,2432.0,2018-02-15,S
115,2342.0,2018-01-25,S
115,2332.0,2018-01-23,S
115,2276.0,2018-01-04,S
115,2255.0,2017-12-20,S
115,2174.0,2017-11-30,S
115,2065.0,2017-11-02,S
115,2025.0,2017-10-26,S
115,1531.0,2017-07-12,S
115,1257.0,2017-05-25,S
115,1228.0,2017-05-24,S
115,1182.0,2017-05-18,S
115,963.0,2017-04-27,S
115,961.0,2017-04-27,S
115,418.0,2017-02-16,S
115,268.0,2017-02-01,S
115,58.0,2018-04-11,SJRES
115,55.0,2018-03-08,SJRES
115,31.0,2017-03-02,SJRES
115,703.0,2018-11-15,SRES
115,345.0,2017-11-30,SRES
115,114.0,2017-04-05,SRES
117,786.0,2021-03-17,S
117,2451.0,2021-07-22,S
117,659.0,2021-03-10,S
116,3083.0,2019-12-18,S
117,1453.0,2021-04-29,S
117,186.0,2021-02-02,S
117,2245.0,2021-06-24,S
117,1266.0,2021-04-21,S
116,4970.0,2020-12-07,S
117,1299.0,2021-04-22,S
117,203.0,2021-04-29,SRES
117,733.0,2021-03-11,S
117,518.0,2021-03-02,S
116,4302.0,2020-07-23,S
116,907.0,2019-03-27,S
116,3324.0,2020-02-24,S
116,3445.0,2020-03-11,S
117,83.0,2021-03-01,SRES
116,2614.0,2019-10-16,S
116,437.0,2019-11-21,SRES
116,5083.0,2020-12-21,S
116,2063.0,2019-07-09,S
116,1221.0,2019-04-29,S
116,785.0,2020-12-02,SRES
116,4244.0,2020-07-21,S
116,3958.0,2020-06-15,S
116,2437.0,2019-08-01,S
116,2945.0,2019-11-21,S
116,4765.0,2020-09-30,S
116,4779.0,2020-10-01,S
116,4574.0,2020-09-15,S
116,3317.0,2020-02-13,S
116,3839.0,2020-05-21,S
116,2120.0,2019-07-15,S
116,4436.0,2020-08-04,S
116,2528.0,2019-09-19,S
116,2986.0,2019-12-05,S
116,1045.0,2019-04-04,S
116,2114.0,2019-07-15,S
116,2826.0,2019-11-07,S
116,502.0,2020-02-13,SRES
116,1919.0,2019-06-20,S
116,932.0,2019-03-28,S
116,499.0,2020-02-13,SRES
116,1059.0,2019-04-08,S
116,1772.0,2019-06-11,S
116,1510.0,2019-05-16,S
116,1881.0,2019-06-18,S
116,1254.0,2019-04-30,S
116,393.0,2019-10-31,SRES
116,1020.0,2019-04-03,S
116,1994.0,2019-06-26,S
116,1435.0,2019-05-13,S
116,173.0,2019-04-29,SRES
118,1238.0,2023-04-20,S
118,1038.0,2023-03-29,S
118,432.0,2023-02-15,S
117,9687.0,2022-12-22,HR
117,1446.0,2022-10-21,HRES
117,8874.0,2022-09-19,HR
117,1352.0,2022-09-14,HRES
117,8715.0,2022-08-12,HR
117,8519.0,2022-07-26,HR
117,8138.0,2022-06-16,HR
117,7858.0,2022-05-19,HR
117,6576.0,2022-02-02,HR
117,5889.0,2021-11-04,HR
117,745.0,2021-10-25,HRES
117,4587.0,2021-07-20,HR
117,5429.0,2021-09-29,HR
117,4903.0,2021-07-30,HR
117,3959.0,2021-06-16,HR
117,3554.0,2021-05-25,HR
117,3456.0,2021-05-20,HR
117,3230.0,2021-05-13,HR
117,2829.0,2021-04-22,HR
117,2828.0,2021-04-22,HR
117,2608.0,2021-04-15,HR
117,2267.0,2021-03-26,HR
117,2181.0,2021-03-23,HR
117,2071.0,2021-03-18,HR
117,1864.0,2021-03-11,HR
117,1673.0,2021-03-09,HR
117,1672.0,2021-03-09,HR
117,1389.0,2021-02-25,HR
117,1271.0,2021-02-23,HR
117,1033.0,2021-02-11,HR
117,853.0,2021-02-04,HR
116,9036.0,2020-12-18,HR
116,8318.0,2020-09-18,HR
116,8277.0,2020-09-16,HR
116,8115.0,2020-08-25,HR
116,7806.0,2020-07-27,HR
116,7791.0,2020-07-24,HR
116,7325.0,2020-06-24,HR
116,7041.0,2020-05-27,HR
116,6394.0,2020-03-25,HR
116,5797.0,2020-02-06,HR
116,5796.0,2020-02-06,HR
116,5650.0,2020-01-16,HR
116,5391.0,2019-12-11,HR
116,5113.0,2019-11-14,HR
116,5031.0,2019-11-08,HR
116,4946.0,2019-10-31,HR
116,4538.0,2019-09-26,HR
116,3962.0,2019-07-25,HR
116,3956.0,2019-07-24,HR
116,3852.0,2019-07-18,HR
116,3851.0,2019-07-18,HR
116,3592.0,2019-06-27,HR
116,3523.0,2019-06-26,HR
116,3492.0,2019-06-25,HR
116,3244.0,2019-06-12,HR
116,3079.0,2019-06-04,HR
116,2735.0,2019-05-14,HR
116,352.0,2019-05-02,HRES
116,2043.0,2019-04-03,HR
116,2044.0,2019-04-03,HR
116,2042.0,2019-04-02,HR
116,1769.0,2019-03-14,HR
116,1633.0,2019-03-07,HR
116,1479.0,2019-02-28,HR
116,1480.0,2019-02-28,HR
116,1478.0,2019-02-28,HR
113,5388.0,2014-07-31,HR
113,5301.0,2014-07-30,HR
113,5073.0,2014-07-10,HR
113,5072.0,2014-07-10,HR
113,4667.0,2014-05-15,HR
113,4584.0,2014-05-06,HR
113,3772.0,2013-12-12,HR
113,3445.0,2013-10-30,HR
113,3378.0,2013-10-29,HR
113,2899.0,2013-07-31,HR
113,2868.0,2013-07-30,HR
113,2845.0,2013-07-26,HR
113,2569.0,2013-06-27,HR
113,2040.0,2013-05-16,HR
113,2007.0,2013-05-15,HR
113,2008.0,2013-05-15,HR
113,1865.0,2013-05-07,HR
113,1841.0,2013-05-06,HR
113,1720.0,2013-04-24,HR
113,1659.0,2013-04-18,HR
113,1589.0,2013-04-16,HR
113,1272.0,2013-03-19,HR
113,1273.0,2013-03-19,HR
113,1102.0,2013-03-12,HR
113,736.0,2013-02-14,HR
113,413.0,2013-01-23,HR
113,12.0,2013-01-03,HRES
113,11.0,2013-01-03,HRES
116,1216.0,2019-02-13,HR
116,985.0,2019-02-05,HR
116,932.0,2019-01-30,HR
116,803.0,2019-01-25,HR
116,789.0,2019-01-24,HR
116,710.0,2019-01-22,HR
116,275.0,2019-01-08,HR
115,7202.0,2018-11-29,HR
115,7161.0,2018-11-16,HR
115,7132.0,2018-11-14,HR
115,7133.0,2018-11-14,HR
115,7101.0,2018-10-26,HR
115,6634.0,2018-07-26,HR
115,6538.0,2018-07-25,HR
115,6462.0,2018-07-19,HR
115,6274.0,2018-06-28,HR
115,945.0,2018-06-14,HRES
115,5667.0,2018-04-27,HR
115,5519.0,2018-04-13,HR
115,5406.0,2018-03-22,HR
115,5267.0,2018-03-13,HR
115,5212.0,2018-03-08,HR
115,5069.0,2018-02-16,HR
115,4975.0,2018-02-07,HR
115,4976.0,2018-02-07,HR
115,4733.0,2017-12-21,HR
115,4580.0,2017-12-06,HR
115,4579.0,2017-12-06,HR
115,4487.0,2017-11-29,HR
115,512.0,2017-09-08,HRES
115,3240.0,2017-07-13,HR
115,3161.0,2017-06-29,HR
115,3052.0,2017-06-23,HR
115,3051.0,2017-06-23,HR
115,2889.0,2017-06-13,HR
115,2746.0,2017-05-25,HR
115,1717.0,2017-03-23,HR
115,1642.0,2017-03-20,HR
115,1591.0,2017-03-16,HR
115,1526.0,2017-03-13,HR
115,1263.0,2017-02-28,HR
115,778.0,2017-01-31,HR
115,511.0,2017-01-12,HR
115,242.0,2017-01-04,HR
115,5.0,2017-01-04,HCONRES
114,178.0,2016-12-01,HCONRES
114,939.0,2016-11-30,HRES
114,936.0,2016-11-29,HRES
114,6378.0,2016-11-17,HR
114,6174.0,2016-09-27,HR
114,5906.0,2016-07-14,HR
114,4998.0,2016-04-20,HR
114,3737.0,2015-10-09,HR
114,3582.0,2015-09-18,HR
114,3426.0,2015-07-29,HR
114,3265.0,2015-07-28,HR
114,3266.0,2015-07-28,HR
114,3061.0,2015-07-14,HR
114,3001.0,2015-07-09,HR
114,2945.0,2015-06-25,HR
114,2486.0,2015-05-20,HR
114,2194.0,2015-04-30,HR
114,1229.0,2015-03-03,HR
114,1145.0,2015-02-26,HR
114,2564.0,2015-05-21,HR
114,1980.0,2015-04-22,HR
118,1198.0,2023-04-19,S
118,700.0,2023-03-08,S
118,680.0,2023-03-07,S
118,74.0,2023-02-16,SRES
118,50.0,2023-02-09,SRES
118,482.0,2023-02-16,S
118,440.0,2023-02-15,S
117,5279.0,2022-12-15,S
117,2477.0,2021-07-27,S
117,869.0,2022-12-13,SRES
117,183.0,2021-04-28,SRES
117,4808.0,2022-09-08,S
117,4752.0,2022-08-03,S
117,2457.0,2021-07-22,S
117,4860.0,2022-09-15,S
117,4837.0,2022-09-13,S
117,2865.0,2021-09-27,S
117,4630.0,2022-07-27,S
117,5003.0,2022-09-29,S
117,4878.0,2022-09-15,S
117,791.0,2022-09-22,SRES
117,4639.0,2022-07-27,S
117,2674.0,2021-08-07,S
117,2108.0,2021-06-17,S
117,223.0,2021-02-04,S
117,4495.0,2022-06-23,S
117,4768.0,2022-08-04,S
117,716.0,2022-07-21,SRES
117,2107.0,2021-06-17,S
117,1356.0,2021-04-22,S
117,1633.0,2021-05-13,S
117,2820.0,2021-09-23,S
117,2547.0,2021-07-29,S
117,3572.0,2022-02-03,S
117,4200.0,2022-05-12,S
117,953.0,2021-03-24,S
117,4218.0,2022-05-12,S
117,1265.0,2021-04-21,S
117,628.0,2022-05-10,SRES
117,1842.0,2021-05-26,S
116,4688.0,2020-09-24,S
116,2828.0,2019-11-07,S
117,979.0,2021-03-25,S
117,3952.0,2022-03-30,S
117,3888.0,2022-03-22,S
117,3249.0,2021-11-18,S
116,4434.0,2020-08-04,S
117,2807.0,2021-09-22,S
116,3684.0,2020-05-11,S
117,3893.0,2022-03-22,S
116,4850.0,2020-10-23,S
117,3783.0,2022-03-08,S
117,3786.0,2022-03-08,S
117,1734.0,2021-05-20,S
117,2122.0,2021-06-17,S
117,3722.0,2022-03-01,S
117,2694.0,2021-08-10,S
116,4625.0,2020-09-17,S
117,1589.0,2021-05-12,S
117,3539.0,2022-02-01,S
117,3618.0,2022-02-09,S
117,1874.0,2021-05-27,S
117,3524.0,2022-01-19,S
117,2204.0,2021-06-24,S
116,230.0,2019-01-25,S
117,2118.0,2021-06-17,S
117,1957.0,2021-05-28,S
116,1472.0,2019-05-15,S
116,4230.0,2020-07-20,S
116,3242.0,2020-01-28,S
116,2385.0,2019-07-31,S
116,3629.0,2020-05-06,S
116,4095.0,2020-06-29,S
116,1497.0,2019-05-15,S
116,1967.0,2019-06-25,S
116,890.0,2019-03-27,S
115,3360.0,2018-08-21,S
115,1714.0,2017-08-02,S
114,3048.0,2016-06-10,S
113,1431.0,2013-08-01,S
113,1364.0,2013-07-25,S
113,467.0,2013-03-05,S
117,1908.0,2021-05-27,S
117,1139.0,2021-04-15,S
116,4189.0,2020-07-02,S
117,1443.0,2021-04-29,S
117,764.0,2021-03-16,S
117,3231.0,2021-11-18,S
117,1698.0,2021-05-19,S
117,398.0,2021-09-30,SRES
117,401.0,2021-09-30,SRES
117,3177.0,2021-11-04,S
117,641.0,2021-03-09,S
117,2117.0,2021-06-17,S
117,2957.0,2021-10-07,S
116,1606.0,2019-05-22,S
117,2579.0,2021-08-02,S
117,2452.0,2021-07-22,S
117,2423.0,2021-07-21,S
117,2387.0,2021-07-20,S
116,1262.0,2019-05-01,S
117,490.0,2021-03-01,S
117,1298.0,2021-04-22,S
117,2621.0,2021-08-05,S
117,2617.0,2021-08-05,S
